Sample in Buffer,Sample in Window,TRIGGER,l_in[23:0],l_data_tx[23:0],r_in[23:0],r_data_tx[23:0],sample_ok
9299,9299,0,-2381333,-2525115,-2402577,-2608680,1
9300,9300,0,-2562575,-2525115,-2402577,-2547461,1
9301,9301,0,-2562575,-2475924,-2585562,-2547461,1
9302,9302,0,-2108842,-2475924,-2585562,-2497876,1
9303,9303,0,-2108842,-2446058,-2127349,-2497876,1
9304,9304,0,-3432278,-2446058,-2127349,-2467764,1
9305,9305,0,-3432278,-2412637,-3462579,-2467764,1
9306,9306,0,-3557197,-2412637,-3462579,-2434004,1
9307,9307,0,-3557197,-2534153,-3589840,-2434004,1
9308,9308,0,-2314910,-2534153,-3589840,-2556606,1
9309,9309,0,-2314910,-2643849,-2336011,-2556606,1
9310,9310,0,-2350061,-2643849,-2336011,-2667420,1
9311,9311,0,-2350061,-2584173,-2370742,-2667420,1
9312,9312,0,-2649976,-2584173,-2370742,-2607232,1
9313,9313,0,-2649976,-2573008,-2673769,-2607232,1
9314,9314,0,-2703649,-2573008,-2673769,-2595956,1
9315,9315,0,-2703649,-2578102,-2727727,-2595956,1
9316,9316,0,-3208574,-2578102,-2727727,-2601107,1
9317,9317,0,-3208574,-2599900,-3237665,-2601107,1
9318,9318,0,-2545478,-2599900,-3237665,-2623131,1
9319,9319,0,-2545478,-2722945,-2568612,-2623131,1
9320,9320,0,-2309810,-2722945,-2568612,-2747352,1
9321,9321,0,-2309810,-2739336,-2330268,-2747352,1
9322,9322,0,-2611062,-2739336,-2330268,-2763931,1
9323,9323,0,-2611062,-2714096,-2634033,-2763931,1
9324,9324,0,-2707654,-2714096,-2634033,-2738439,1
9325,9325,0,-2707654,-2764245,-2731888,-2738439,1
9326,9326,0,-2558190,-2764245,-2731888,-2789034,1
9327,9327,0,-2558190,-2691889,-2581098,-2789034,1
9328,9328,0,-2106946,-2691889,-2581098,-2716072,1
9329,9329,0,-2106946,-2592134,-2125102,-2716072,1
9330,9330,0,-2577476,-2592134,-2125102,-2615345,1
9331,9331,0,-2577476,-2571368,-2600614,-2615345,1
9332,9332,0,-2474062,-2571368,-2600614,-2594285,1
9333,9333,0,-2474062,-2594077,-2495823,-2594285,1
9334,9334,0,-2630210,-2594077,-2495823,-2617239,1
9335,9335,0,-2630210,-2576511,-2653191,-2617239,1
9336,9336,0,-2661834,-2576511,-2653191,-2599470,1
9337,9337,0,-2661834,-2569178,-2685799,-2599470,1
9338,9338,0,-2343907,-2569178,-2685799,-2592027,1
9339,9339,0,-2343907,-2514584,-2364994,-2592027,1
9340,9340,0,-2154997,-2514584,-2364994,-2536922,1
9341,9341,0,-2154997,-2494456,-2173967,-2536922,1
9342,9342,0,-2735450,-2494456,-2173967,-2516590,1
9343,9343,0,-2735450,-2478998,-2759643,-2516590,1
9344,9344,0,-2467666,-2478998,-2759643,-2500982,1
9345,9345,0,-2467666,-2491418,-2489600,-2500982,1
9346,9346,0,-2431748,-2491418,-2489600,-2513525,1
9347,9347,0,-2431748,-2467455,-2453261,-2513525,1
9348,9348,0,-2891497,-2467455,-2453261,-2489332,1
9349,9349,0,-2891497,-2454829,-2917571,-2489332,1
9350,9350,0,-3007565,-2454829,-2917571,-2476567,1
9351,9351,0,-3007565,-2533169,-3034565,-2476567,1
9352,9352,0,-3550587,-2533169,-3034565,-2555698,1
9353,9353,0,-3550587,-2576115,-3582566,-2555698,1
9354,9354,0,-3040019,-2576115,-3582566,-2599029,1
9355,9355,0,-3040019,-2683610,-3067641,-2599029,1
9356,9356,0,-2767386,-2683610,-3067641,-2707544,1
9357,9357,0,-2767386,-2724531,-2791866,-2707544,1
9358,9358,0,-2909455,-2724531,-2791866,-2748929,1
9359,9359,0,-2909455,-2735070,-2935143,-2748929,1
9360,9360,0,-2786794,-2735070,-2935143,-2759520,1
9361,9361,0,-2786794,-2791542,-2811927,-2759520,1
9362,9362,0,-2528842,-2791542,-2811927,-2816451,1
9363,9363,0,-2528842,-2854629,-2550962,-2816451,1
9364,9364,0,-3159803,-2854629,-2550962,-2880154,1
9365,9365,0,-3159803,-2833999,-3188550,-2880154,1
9366,9366,0,-2080007,-2833999,-3188550,-2859316,1
9367,9367,0,-2080007,-2903111,-2098667,-2859316,1
9368,9368,0,-2219545,-2903111,-2098667,-2929109,1
9369,9369,0,-2219545,-2867989,-2238981,-2929109,1
9370,9370,0,-2642975,-2867989,-2238981,-2893701,1
9371,9371,0,-2642975,-2800892,-2666771,-2893701,1
9372,9372,0,-2029690,-2800892,-2666771,-2825942,1
9373,9373,0,-2029690,-2764486,-2047378,-2825942,1
9374,9374,0,-2844005,-2764486,-2047378,-2789216,1
9375,9375,0,-2844005,-2612619,-2869405,-2789216,1
9376,9376,0,-2534643,-2612619,-2869405,-2635922,1
9377,9377,0,-2534643,-2593047,-2556983,-2635922,1
9378,9378,0,-3183588,-2593047,-2556983,-2616128,1
9379,9379,0,-3183588,-2569807,-3212108,-2616128,1
9380,9380,0,-3097394,-2569807,-3212108,-2592674,1
9381,9381,0,-3097394,-2597180,-3125828,-2592674,1
9382,9382,0,-2369525,-2597180,-3125828,-2620330,1
9383,9383,0,-2369525,-2628194,-2390441,-2620330,1
9384,9384,0,-2590128,-2628194,-2390441,-2651674,1
9385,9385,0,-2590128,-2612286,-2612796,-2651674,1
9386,9386,0,-2382472,-2612286,-2612796,-2635645,1
9387,9387,0,-2382472,-2555402,-2403257,-2635645,1
9388,9388,0,-2696849,-2555402,-2403257,-2578154,1
9389,9389,0,-2696849,-2585604,-2721216,-2578154,1
9390,9390,0,-2606899,-2585604,-2721216,-2608569,1
9391,9391,0,-2606899,-2633264,-2630347,-2608569,1
9392,9392,0,-2344784,-2633264,-2630347,-2656721,1
9393,9393,0,-2344784,-2629662,-2365474,-2656721,1
9394,9394,0,-2594995,-2629662,-2365474,-2653084,1
9395,9395,0,-2594995,-2661125,-2618258,-2653084,1
9396,9396,0,-2543817,-2661125,-2618258,-2684847,1
9397,9397,0,-2543817,-2636261,-2566454,-2684847,1
9398,9398,0,-2706194,-2636261,-2566454,-2659769,1
9399,9399,0,-2706194,-2637177,-2730548,-2659769,1
9400,9400,0,-2532858,-2637177,-2730548,-2660715,1
9401,9401,0,-2532858,-2589507,-2555649,-2660715,1
9402,9402,0,-2801277,-2589507,-2555649,-2612630,1
9403,9403,0,-2801277,-2533137,-2826100,-2612630,1
9404,9404,0,-2286384,-2533137,-2826100,-2555695,1
9405,9405,0,-2286384,-2576248,-2306723,-2555695,1
9406,9406,0,-2500016,-2576248,-2306723,-2599197,1
9407,9407,0,-2500016,-2545919,-2521961,-2599197,1
9408,9408,0,-2402065,-2545919,-2521961,-2568635,1
9409,9409,0,-2402065,-2557656,-2422930,-2568635,1
9410,9410,0,-2615270,-2557656,-2422930,-2580488,1
9411,9411,0,-2615270,-2528221,-2638545,-2580488,1
9412,9412,0,-2530654,-2528221,-2638545,-2550703,1
9413,9413,0,-2530654,-2529056,-2553744,-2550703,1
9414,9414,0,-2081713,-2529056,-2553744,-2551522,1
9415,9415,0,-2081713,-2547616,-2099863,-2551522,1
9416,9416,0,-2565979,-2547616,-2099863,-2570321,1
9417,9417,0,-2565979,-2496363,-2588563,-2570321,1
9418,9418,0,-2482631,-2496363,-2588563,-2518557,1
9419,9419,0,-2482631,-2498576,-2504385,-2518557,1
9420,9420,0,-2890418,-2498576,-2504385,-2520765,1
9421,9421,0,-2890418,-2476253,-2916218,-2520765,1
9422,9422,0,-2711722,-2476253,-2916218,-2498182,1
9423,9423,0,-2711722,-2511956,-2736200,-2498182,1
9424,9424,0,-2502586,-2511956,-2736200,-2534186,1
9425,9425,0,-2502586,-2503014,-2524962,-2534186,1
9426,9426,0,-2531336,-2503014,-2524962,-2525209,1
9427,9427,0,-2531336,-2524602,-2553503,-2525209,1
9428,9428,0,-2597231,-2524602,-2553503,-2547001,1
9429,9429,0,-2597231,-2527730,-2620324,-2547001,1
9430,9430,0,-2563964,-2527730,-2620324,-2550151,1
9431,9431,0,-2563964,-2547218,-2586957,-2550151,1
9432,9432,0,-2018200,-2547218,-2586957,-2569861,1
9433,9433,0,-2018200,-2542095,-2035610,-2569861,1
9434,9434,0,-2035424,-2542095,-2035610,-2564710,1
9435,9435,0,-2035424,-2490924,-2053118,-2564710,1
9436,9436,0,-2960525,-2490924,-2053118,-2512972,1
9437,9437,0,-2960525,-2486302,-2986937,-2512972,1
9438,9438,0,-2756503,-2486302,-2986937,-2508305,1
9439,9439,0,-2756503,-2525699,-2781517,-2508305,1
9440,9440,0,-1994966,-2525699,-2781517,-2548084,1
9441,9441,0,-1994966,-2553046,-2012356,-2548084,1
9442,9442,0,-2721472,-2553046,-2012356,-2575756,1
9443,9443,0,-2721472,-2463632,-2745508,-2575756,1
9444,9444,0,-2522871,-2463632,-2745508,-2485503,1
9445,9445,0,-2522871,-2464606,-2545867,-2485503,1
9446,9446,0,-1618523,-2464606,-2545867,-2486432,1
9447,9447,0,-1618523,-2466631,-1632726,-2486432,1
9448,9448,0,-2107122,-2466631,-1632726,-2488520,1
9449,9449,0,-2107122,-2375484,-2125618,-2488520,1
9450,9450,0,-2476674,-2375484,-2125618,-2396577,1
9451,9451,0,-2476674,-2326544,-2498130,-2396577,1
9452,9452,0,-2853949,-2326544,-2498130,-2347179,1
9453,9453,0,-2853949,-2317828,-2879423,-2347179,1
9454,9454,0,-2395158,-2317828,-2879423,-2338309,1
9455,9455,0,-2395158,-2401281,-2416590,-2338309,1
9456,9456,0,-2470326,-2401281,-2416590,-2422567,1
9457,9457,0,-2470326,-2437201,-2492321,-2422567,1
9458,9458,0,-2707202,-2437201,-2492321,-2458861,1
9459,9459,0,-2707202,-2388253,-2731719,-2458861,1
9460,9460,0,-1864091,-2388253,-2731719,-2409471,1
9461,9461,0,-1864091,-2383330,-1881158,-2409471,1
9462,9462,0,-2266982,-2383330,-1881158,-2404499,1
9463,9463,0,-2266982,-2370262,-2286986,-2404499,1
9464,9464,0,-2441755,-2370262,-2286986,-2391398,1
9465,9465,0,-2441755,-2324880,-2463404,-2391398,1
9466,9466,0,-1995967,-2324880,-2463404,-2345613,1
9467,9467,0,-1995967,-2316780,-2013238,-2345613,1
9468,9468,0,-2474840,-2316780,-2013238,-2337379,1
9469,9469,0,-2474840,-2354469,-2496333,-2337379,1
9470,9470,0,-2802390,-2354469,-2496333,-2375375,1
9471,9471,0,-2802390,-2391187,-2827788,-2375375,1
9472,9472,0,-2408191,-2391187,-2827788,-2412392,1
9473,9473,0,-2408191,-2423711,-2429654,-2412392,1
9474,9474,0,-2382688,-2423711,-2429654,-2445309,1
9475,9475,0,-2382688,-2379200,-2404175,-2445309,1
9476,9476,0,-2274323,-2379200,-2404175,-2400398,1
9477,9477,0,-2274323,-2377955,-2294636,-2400398,1
9478,9478,0,-2221224,-2377955,-2294636,-2399159,1
9479,9479,0,-2221224,-2358384,-2240614,-2399159,1
9480,9480,0,-3106153,-2358384,-2240614,-2379419,1
9481,9481,0,-3106153,-2309857,-3134063,-2379419,1
9482,9482,0,-2372416,-2309857,-3134063,-2330380,1
9483,9483,0,-2372416,-2433881,-2393621,-2330380,1
9484,9484,0,-2550304,-2433881,-2393621,-2455487,1
9485,9485,0,-2550304,-2444409,-2572554,-2455487,1
9486,9486,0,-3041137,-2444409,-2572554,-2466135,1
9487,9487,0,-3041137,-2455248,-3068472,-2466135,1
9488,9488,0,-3024917,-2455248,-3068472,-2477034,1
9489,9489,0,-3024917,-2559612,-3052431,-2477034,1
9490,9490,0,-2414639,-2559612,-3052431,-2582403,1
9491,9491,0,-2414639,-2614539,-2436205,-2582403,1
9492,9492,0,-2547491,-2614539,-2436205,-2637931,1
9493,9493,0,-2547491,-2575821,-2570245,-2637931,1
9494,9494,0,-2793463,-2575821,-2570245,-2598831,1
9495,9495,0,-2793463,-2589731,-2818182,-2598831,1
9496,9496,0,-2825692,-2589731,-2818182,-2612869,1
9497,9497,0,-2825692,-2630748,-2850975,-2612869,1
9498,9498,0,-2079938,-2630748,-2850975,-2654209,1
9499,9499,0,-2079938,-2685804,-2098405,-2654209,1
9500,9500,0,-2663477,-2685804,-2098405,-2709762,1
9501,9501,0,-2663477,-2671696,-2686708,-2709762,1
9502,9502,0,-2172306,-2671696,-2686708,-2695561,1
9503,9503,0,-2172306,-2627493,-2191380,-2695561,1
9504,9504,0,-2435161,-2627493,-2191380,-2650891,1
9505,9505,0,-2435161,-2607512,-2456339,-2650891,1
9506,9506,0,-2549889,-2607512,-2456339,-2630697,1
9507,9507,0,-2549889,-2596014,-2573263,-2630697,1
9508,9508,0,-2402896,-2596014,-2573263,-2619093,1
9509,9509,0,-2402896,-2546961,-2423782,-2619093,1
9510,9510,0,-2756145,-2546961,-2423782,-2569644,1
9511,9511,0,-2756145,-2484850,-2780484,-2569644,1
9512,9512,0,-2819994,-2484850,-2780484,-2506871,1
9513,9513,0,-2819994,-2518951,-2845759,-2506871,1
9514,9514,0,-2359419,-2518951,-2845759,-2541249,1
9515,9515,0,-2359419,-2546161,-2380275,-2541249,1
9516,9516,0,-2383228,-2546161,-2380275,-2568760,1
9517,9517,0,-2383228,-2502821,-2403526,-2568760,1
9518,9518,0,-2773558,-2502821,-2403526,-2525033,1
9519,9519,0,-2773558,-2458639,-2797946,-2525033,1
9520,9520,0,-2330676,-2458639,-2797946,-2480354,1
9521,9521,0,-2330676,-2527899,-2351336,-2480354,1
9522,9522,0,-2730718,-2527899,-2351336,-2550206,1
9523,9523,0,-2730718,-2494668,-2755189,-2550206,1
9524,9524,0,-1750058,-2494668,-2755189,-2516717,1
9525,9525,0,-1750058,-2550427,-1765971,-2516717,1
9526,9526,0,-2055398,-2550427,-1765971,-2573016,1
9527,9527,0,-2055398,-2482017,-2073198,-2573016,1
9528,9528,0,-3127822,-2482017,-2073198,-2504080,1
9529,9529,0,-3127822,-2432641,-3155395,-2504080,1
9530,9530,0,-3008519,-2432641,-3155395,-2454147,1
9531,9531,0,-3008519,-2505027,-3035979,-2454147,1
9532,9532,0,-2337516,-2505027,-3035979,-2527201,1
9533,9533,0,-2337516,-2530228,-2358096,-2527201,1
9534,9534,0,-1758164,-2530228,-2358096,-2552713,1
9535,9535,0,-1758164,-2482051,-1773411,-2552713,1
9536,9536,0,-2040635,-2482051,-1773411,-2504018,1
9537,9537,0,-2040635,-2422013,-2058402,-2504018,1
9538,9538,0,-2975969,-2422013,-2058402,-2443421,1
9539,9539,0,-2975969,-2387804,-3002789,-2443421,1
9540,9540,0,-2150190,-2387804,-3002789,-2408959,1
9541,9541,0,-2150190,-2408015,-2168746,-2408959,1
9542,9542,0,-3182681,-2408015,-2168746,-2429413,1
9543,9543,0,-3182681,-2389993,-3211553,-2429413,1
9544,9544,0,-2308236,-2389993,-3211553,-2411181,1
9545,9545,0,-2308236,-2435123,-2329127,-2411181,1
9546,9546,0,-2662213,-2435123,-2329127,-2456750,1
9547,9547,0,-2662213,-2490859,-2685930,-2456750,1
9548,9548,0,-3278112,-2490859,-2685930,-2512984,1
9549,9549,0,-3278112,-2551452,-3307799,-2512984,1
9550,9550,0,-2207191,-2551452,-3307799,-2574167,1
9551,9551,0,-2207191,-2566459,-2226611,-2574167,1
9552,9552,0,-2801392,-2566459,-2226611,-2589385,1
9553,9553,0,-2801392,-2486444,-2826598,-2589385,1
9554,9554,0,-2677066,-2486444,-2826598,-2508567,1
9555,9555,0,-2677066,-2532763,-2701072,-2508567,1
9556,9556,0,-2768776,-2532763,-2701072,-2555348,1
9557,9557,0,-2768776,-2624519,-2793904,-2555348,1
9558,9558,0,-2177561,-2624519,-2793904,-2647979,1
9559,9559,0,-2177561,-2697226,-2196808,-2647979,1
9560,9560,0,-2289698,-2697226,-2196808,-2721421,1
9561,9561,0,-2289698,-2617502,-2309919,-2721421,1
9562,9562,0,-2135139,-2617502,-2309919,-2640941,1
9563,9563,0,-2135139,-2631433,-2153969,-2640941,1
9564,9564,0,-2537796,-2631433,-2153969,-2655038,1
9565,9565,0,-2537796,-2526832,-2559382,-2655038,1
9566,9566,0,-2849380,-2526832,-2559382,-2549434,1
9567,9567,0,-2849380,-2549754,-2875051,-2549434,1
9568,9568,0,-2003563,-2549754,-2875051,-2572426,1
9569,9569,0,-2003563,-2568444,-2021021,-2572426,1
9570,9570,0,-2263883,-2568444,-2021021,-2591310,1
9571,9571,0,-2263883,-2441176,-2283780,-2591310,1
9572,9572,0,-3011211,-2441176,-2283780,-2462821,1
9573,9573,0,-3011211,-2446836,-3038621,-2462821,1
9574,9574,0,-2507086,-2446836,-3038621,-2468530,1
9575,9575,0,-2507086,-2467788,-2529772,-2468530,1
9576,9576,0,-1918366,-2467788,-2529772,-2489701,1
9577,9577,0,-1918366,-2450814,-1935311,-2489701,1
9578,9578,0,-2297775,-2450814,-1935311,-2472596,1
9579,9579,0,-2297775,-2365898,-2318278,-2472596,1
9580,9580,0,-2480296,-2365898,-2318278,-2386862,1
9581,9581,0,-2480296,-2377902,-2502481,-2386862,1
9582,9582,0,-2531232,-2377902,-2502481,-2398992,1
9583,9583,0,-2531232,-2396934,-2554388,-2398992,1
9584,9584,0,-1949147,-2396934,-2554388,-2418220,1
9585,9585,0,-1949147,-2436485,-1965715,-2418220,1
9586,9586,0,-2507552,-2436485,-1965715,-2458203,1
9587,9587,0,-2507552,-2377706,-2529745,-2458203,1
9588,9588,0,-1687303,-2377706,-2529745,-2398923,1
9589,9589,0,-1687303,-2343574,-1701787,-2398923,1
9590,9590,0,-2241594,-2343574,-1701787,-2364443,1
9591,9591,0,-2241594,-2311994,-2260218,-2364443,1
9592,9592,0,-2756707,-2311994,-2260218,-2332566,1
9593,9593,0,-2756707,-2309768,-2781485,-2332566,1
9594,9594,0,-2820480,-2309768,-2781485,-2330214,1
9595,9595,0,-2820480,-2284355,-2845683,-2330214,1
9596,9596,0,-2755306,-2284355,-2845683,-2304538,1
9597,9597,0,-2755306,-2315649,-2780075,-2304538,1
9598,9598,0,-2351614,-2315649,-2780075,-2336083,1
9599,9599,0,-2351614,-2399220,-2373073,-2336083,1
9600,9600,0,-1848471,-2399220,-2373073,-2420435,1
9601,9601,0,-1848471,-2404596,-1864592,-2420435,1
9602,9602,0,-2557053,-2404596,-1864592,-2425907,1
9603,9603,0,-2557053,-2341506,-2579877,-2425907,1
9604,9604,0,-2707244,-2341506,-2579877,-2362211,1
9605,9605,0,-2707244,-2344084,-2731764,-2362211,1
9606,9606,0,-2857010,-2344084,-2731764,-2364756,1
9607,9607,0,-2857010,-2419783,-2882472,-2364756,1
9608,9608,0,-2984350,-2419783,-2882472,-2441249,1
9609,9609,0,-2984350,-2454678,-3011095,-2441249,1
9610,9610,0,-3548373,-2454678,-3011095,-2476470,1
9611,9611,0,-3548373,-2584192,-3580602,-2476470,1
9612,9612,0,-3433456,-2584192,-3580602,-2607209,1
9613,9613,0,-3433456,-2714679,-3464756,-2607209,1
9614,9614,0,-2596249,-2714679,-3464756,-2739054,1
9615,9615,0,-2596249,-2782255,-2619622,-2739054,1
9616,9616,0,-2366988,-2782255,-2619622,-2807281,1
9617,9617,0,-2366988,-2759864,-2387988,-2807281,1
9618,9618,0,-2707090,-2759864,-2387988,-2784708,1
9619,9619,0,-2707090,-2721089,-2731498,-2784708,1
9620,9620,0,-2233550,-2721089,-2731498,-2745557,1
9621,9621,0,-2233550,-2756585,-2253851,-2745557,1
9622,9622,0,-1643441,-2756585,-2253851,-2781347,1
9623,9623,0,-1643441,-2795037,-1657164,-2781347,1
9624,9624,0,-2425874,-2795037,-1657164,-2820216,1
9625,9625,0,-2425874,-2703809,-2447189,-2820216,1
9626,9626,0,-2270739,-2703809,-2447189,-2728080,1
9627,9627,0,-2270739,-2675713,-2290682,-2728080,1
9628,9628,0,-2464885,-2675713,-2290682,-2699664,1
9629,9629,0,-2464885,-2617172,-2487210,-2699664,1
9630,9630,0,-2488229,-2617172,-2487210,-2640572,1
9631,9631,0,-2488229,-2565302,-2510288,-2640572,1
9632,9632,0,-2783497,-2565302,-2510288,-2588260,1
9633,9633,0,-2783497,-2459443,-2808034,-2588260,1
9634,9634,0,-2207122,-2459443,-2808034,-2481385,1
9635,9635,0,-2207122,-2394542,-2226806,-2481385,1
9636,9636,0,-2650513,-2394542,-2226806,-2415809,1
9637,9637,0,-2650513,-2355686,-2673764,-2415809,1
9638,9638,0,-2735677,-2355686,-2673764,-2376585,1
9639,9639,0,-2735677,-2383997,-2761018,-2376585,1
9640,9640,0,-1832631,-2383997,-2761018,-2405121,1
9641,9641,0,-1832631,-2386852,-1848899,-2405121,1
9642,9642,0,-2515868,-2386852,-1848899,-2408068,1
9643,9643,0,-2515868,-2346819,-2538187,-2408068,1
9644,9644,0,-2057946,-2346819,-2538187,-2367633,1
9645,9645,0,-2057946,-2433933,-2076350,-2367633,1
9646,9646,0,-1994755,-2433933,-2076350,-2455606,1
9647,9647,0,-1994755,-2397195,-2011689,-2455606,1
9648,9648,0,-2563773,-2397195,-2011689,-2418576,1
9649,9649,0,-2563773,-2369637,-2587216,-2418576,1
9650,9650,0,-1811656,-2369637,-2587216,-2390718,1
9651,9651,0,-1811656,-2379511,-1827211,-2390718,1
9652,9652,0,-3102828,-2379511,-1827211,-2400704,1
9653,9653,0,-3102828,-2311953,-3130297,-2400704,1
9654,9654,0,-2921009,-2311953,-3130297,-2332496,1
9655,9655,0,-2921009,-2343839,-2947596,-2332496,1
9656,9656,0,-2871539,-2343839,-2947596,-2364675,1
9657,9657,0,-2871539,-2415123,-2897547,-2364675,1
9658,9658,0,-2544430,-2415123,-2897547,-2436649,1
9659,9659,0,-2544430,-2437193,-2567450,-2436649,1
9660,9660,0,-2127830,-2437193,-2567450,-2458994,1
9661,9661,0,-2127830,-2418097,-2146687,-2458994,1
9662,9662,0,-2682954,-2418097,-2146687,-2439666,1
9663,9663,0,-2682954,-2447573,-2707241,-2439666,1
9664,9664,0,-2267108,-2447573,-2707241,-2469401,1
9665,9665,0,-2267108,-2464257,-2287525,-2469401,1
9666,9666,0,-2384067,-2464257,-2287525,-2486282,1
9667,9667,0,-2384067,-2485143,-2404976,-2486282,1
9668,9668,0,-2259440,-2485143,-2404976,-2507368,1
9669,9669,0,-2259440,-2524017,-2279397,-2507368,1
9670,9670,0,-2793192,-2524017,-2279397,-2546639,1
9671,9671,0,-2793192,-2493628,-2817959,-2546639,1
9672,9672,0,-2762593,-2493628,-2817959,-2515902,1
9673,9673,0,-2762593,-2591638,-2787795,-2515902,1
9674,9674,0,-2044795,-2591638,-2787795,-2614832,1
9675,9675,0,-2044795,-2557665,-2062851,-2614832,1
9676,9676,0,-2568899,-2557665,-2062851,-2580632,1
9677,9677,0,-2568899,-2470172,-2591495,-2580632,1
9678,9678,0,-2047372,-2470172,-2591495,-2492287,1
9679,9679,0,-2047372,-2439952,-2065794,-2492287,1
9680,9680,0,-2305632,-2439952,-2065794,-2461727,1
9681,9681,0,-2305632,-2390319,-2325334,-2461727,1
9682,9682,0,-2392869,-2390319,-2325334,-2411635,1
9683,9683,0,-2392869,-2408073,-2414646,-2411635,1
9684,9684,0,-2404459,-2408073,-2414646,-2429473,1
9685,9685,0,-2404459,-2379107,-2425434,-2429473,1
9686,9686,0,-2476585,-2379107,-2425434,-2400257,1
9687,9687,0,-2476585,-2392822,-2498630,-2400257,1
9688,9688,0,-1762648,-2392822,-2498630,-2414027,1
9689,9689,0,-1762648,-2402060,-1778204,-2414027,1
9690,9690,0,-2233505,-2402060,-1778204,-2423379,1
9691,9691,0,-2233505,-2352454,-2252472,-2423379,1
9692,9692,0,-2549227,-2352454,-2252472,-2373333,1
9693,9693,0,-2549227,-2296567,-2571964,-2373333,1
9694,9694,0,-2165298,-2296567,-2571964,-2316867,1
9695,9695,0,-2165298,-2275262,-2185280,-2316867,1
9696,9696,0,-2576856,-2275262,-2185280,-2295316,1
9697,9697,0,-2576856,-2287294,-2599957,-2295316,1
9698,9698,0,-2769064,-2287294,-2599957,-2307541,1
9699,9699,0,-2769064,-2288089,-2794252,-2307541,1
9700,9700,0,-2249668,-2288089,-2794252,-2308386,1
9701,9701,0,-2249668,-2360152,-2269706,-2308386,1
9702,9702,0,-3077104,-2360152,-2269706,-2381125,1
9703,9703,0,-3077104,-2354564,-3105066,-2381125,1
9704,9704,0,-1780545,-2354564,-3105066,-2375570,1
9705,9705,0,-1780545,-2422888,-1796626,-2375570,1
9706,9706,0,-2530018,-2422888,-1796626,-2444511,1
9707,9707,0,-2530018,-2360588,-2552073,-2444511,1
9708,9708,0,-2708270,-2360588,-2552073,-2381722,1
9709,9709,0,-2708270,-2365923,-2733019,-2381722,1
9710,9710,0,-1786747,-2365923,-2733019,-2387059,1
9711,9711,0,-1786747,-2460347,-1802450,-2387059,1
9712,9712,0,-1622921,-2460347,-1802450,-2482400,1
9713,9713,0,-1622921,-2415736,-1636601,-2482400,1
9714,9714,0,-2635571,-2415736,-1636601,-2437464,1
9715,9715,0,-2635571,-2323241,-2659251,-2437464,1
9716,9716,0,-2136407,-2323241,-2659251,-2344065,1
9717,9717,0,-2136407,-2370200,-2155454,-2344065,1
9718,9718,0,-3060674,-2370200,-2155454,-2391392,1
9719,9719,0,-3060674,-2326219,-3088321,-2391392,1
9720,9720,0,-2717051,-2326219,-3088321,-2347007,1
9721,9721,0,-2717051,-2355338,-2742260,-2347007,1
9722,9722,0,-2441214,-2355338,-2742260,-2376371,1
9723,9723,0,-2441214,-2402008,-2462484,-2376371,1
9724,9724,0,-2379984,-2402008,-2462484,-2423557,1
9725,9725,0,-2379984,-2338512,-2401887,-2423557,1
9726,9726,0,-1327716,-2338512,-2401887,-2359393,1
9727,9727,0,-1327716,-2398368,-1338901,-2359393,1
9728,9728,0,-2552247,-2398368,-1338901,-2419831,1
9729,9729,0,-2552247,-2278314,-2574502,-2419831,1
9730,9730,0,-2816293,-2278314,-2574502,-2298691,1
9731,9731,0,-2816293,-2262734,-2841749,-2298691,1
9732,9732,0,-2160936,-2262734,-2841749,-2282863,1
9733,9733,0,-2160936,-2365538,-2180047,-2282863,1
9734,9734,0,-2455298,-2365538,-2180047,-2386640,1
